,PMCID,Journal Title,Year,data_shared,code_relevant,preprint,data_upon_request,code_shared,code_upon_request,preregistration,OSF_exploratory
89,PMC3104554,Nat Commun,2011,1,0,0,0,0,0,0,0
90,PMC3104557,Nat Commun,2011,0,0,0,0,0,0,0,0
91,PMC3104558,Nat Commun,2011,0,0,0,0,0,0,0,0
92,PMC3104559,Nat Commun,2011,0,0,0,0,0,0,0,0
93,PMC3105294,Nat Commun,2010,0,0,0,0,0,0,0,0
94,PMC3105295,Nat Commun,2010,1,1,0,0,0,0,0,0
95,PMC3105296,Nat Commun,2010,0,0,0,0,0,0,0,0
96,PMC3105297,Nat Commun,2010,0,0,0,0,0,0,0,0
97,PMC3105298,Nat Commun,2010,0,1,0,0,1,0,0,0
98,PMC3105300,Nat Commun,2010,0,0,0,0,0,0,0,0
99,PMC3105302,Nat Commun,2011,1,1,0,0,0,0,0,0
100,PMC3105303,Nat Commun,2011,1,0,0,0,0,0,0,0
101,PMC3105304,Nat Commun,2011,0,1,0,0,0,0,0,0
102,PMC3105305,Nat Commun,2011,1,0,0,0,0,0,0,0
103,PMC3105306,Nat Commun,2011,0,0,0,0,0,0,0,0
104,PMC3105307,Nat Commun,2011,1,0,0,0,0,0,0,0
105,PMC3105308,Nat Commun,2011,0,0,0,0,0,0,0,0
106,PMC3105309,Nat Commun,2011,0,0,0,0,0,0,0,0
107,PMC3105310,Nat Commun,2011,0,0,0,0,0,0,0,0
108,PMC3105311,Nat Commun,2011,0,0,0,0,0,0,0,0
109,PMC3105312,Nat Commun,2011,0,0,0,0,0,0,0,0
110,PMC3105313,Nat Commun,2011,0,0,0,0,0,0,0,0
111,PMC3105314,Nat Commun,2011,0,0,0,0,0,0,0,0
112,PMC3105315,Nat Commun,2011,0,0,0,0,0,0,0,0
113,PMC3105316,Nat Commun,2011,0,0,0,0,0,0,0,0
114,PMC3105318,Nat Commun,2011,0,1,0,0,0,0,0,0
115,PMC3105319,Nat Commun,2011,0,0,0,0,0,0,0,0
116,PMC3105320,Nat Commun,2011,0,0,0,0,0,0,0,0
117,PMC3105335,Nat Commun,2011,0,0,0,0,0,0,0,0
118,PMC3105336,Nat Commun,2011,1,0,0,0,0,0,0,0
119,PMC3105337,Nat Commun,2011,0,0,0,0,0,0,0,0
120,PMC3105338,Nat Commun,2011,0,0,0,0,0,0,0,0
121,PMC3105339,Nat Commun,2011,0,0,1,0,0,0,0,0
122,PMC3105340,Nat Commun,2011,1,0,0,0,0,0,0,0
123,PMC3105341,Nat Commun,2011,0,0,0,0,0,0,0,0
124,PMC3105342,Nat Commun,2011,0,0,0,0,0,0,0,0
125,PMC3105343,Nat Commun,2011,0,0,0,0,0,0,0,0
126,PMC3105344,Nat Commun,2011,0,0,0,0,0,0,0,0
127,PMC3105345,Nat Commun,2011,1,0,0,0,0,0,0,0
128,PMC3105591,Nat Commun,2010,0,0,0,0,0,0,0,0
